year,district,province,urban_rural,material_type,waste_category,bin_color,segregation_required,composition_percent,total_generated_tons,recycled_tons,composted_tons,landfilled_tons,open_dumped_tons,recycling_rate_percent,wrong_disposal_rate_percent,correctly_segregated_percent,co2_saved_tons,economic_value_LKR
2020,Jaffna,Northern,Urban,E-waste,Hazardous,Red,False,2.0,2.7,0.0,0.0,1.73,0.97,2.4,13.9,86.1,0.0,0
2020,Jaffna,Northern,Urban,Rubber/Wood,Inert,Black,False,4.0,5.4,0.0,0.0,2.95,2.45,3.2,23.0,77.0,0.0,0
2020,Kurunegala,North Western,Rural,Organic/Food,Biodegradable,Green,False,64.0,144.0,0.0,8.64,76.72,58.64,3.1,38.9,61.1,0.0,0
2020,Kurunegala,North Western,Rural,Paper,Recyclable,Blue,True,12.0,27.0,5.32,0.0,8.84,12.84,19.7,26.0,74.0,4.52,63840
2020,Kurunegala,North Western,Rural,Plastic,Recyclable,Blue,True,7.0,15.75,1.08,0.0,8.32,6.35,6.9,50.5,49.5,0.92,19440
2020,Kurunegala,North Western,Rural,Metal,Recyclable,Blue,True,4.0,9.0,2.76,0.0,2.34,3.9,30.6,24.0,76.0,2.35,124200
2020,Kurunegala,North Western,Rural,Glass,Recyclable,Blue,True,3.0,6.75,0.9,0.0,3.63,2.22,13.3,31.8,68.2,0.77,7200
2020,Kurunegala,North Western,Rural,Textile,Recyclable,Blue,True,4.0,9.0,0.65,0.0,4.09,4.26,7.2,27.2,72.8,0.55,3250
2020,Kurunegala,North Western,Rural,E-waste,Hazardous,Red,False,2.0,4.5,0.0,0.0,2.14,2.36,1.3,27.2,72.8,0.0,0
2020,Kurunegala,North Western,Rural,Rubber/Wood,Inert,Black,False,4.0,9.0,0.0,0.0,5.36,3.64,0.9,20.6,79.4,0.0,0
2020,Puttalam,North Western,Rural,Organic/Food,Biodegradable,Green,False,64.0,61.2,0.0,3.67,38.11,19.42,4.6,36.6,63.4,0.0,0
2020,Puttalam,North Western,Rural,Paper,Recyclable,Blue,True,12.0,11.47,2.2,0.0,4.03,5.24,19.2,44.1,55.9,1.87,26400
2020,Puttalam,North Western,Rural,Plastic,Recyclable,Blue,True,7.0,6.69,0.39,0.0,4.28,2.02,5.9,45.3,54.7,0.33,7020
2020,Puttalam,North Western,Rural,Metal,Recyclable,Blue,True,4.0,3.83,1.16,0.0,0.72,1.95,30.2,48.7,51.3,0.99,52200
2020,Puttalam,North Western,Rural,Glass,Recyclable,Blue,True,3.0,2.87,0.41,0.0,1.25,1.21,14.3,31.7,68.3,0.35,3280
2020,Puttalam,North Western,Rural,Textile,Recyclable,Blue,True,4.0,3.83,0.37,0.0,1.88,1.58,9.8,26.4,73.6,0.31,1850
2020,Puttalam,North Western,Rural,E-waste,Hazardous,Red,False,2.0,1.91,0.0,0.0,0.92,0.99,3.1,36.3,63.7,0.0,0
2020,Puttalam,North Western,Rural,Rubber/Wood,Inert,Black,False,4.0,3.83,0.0,0.0,2.31,1.52,0.0,48.1,51.9,0.0,0
2020,Anuradhapura,North Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,93.6,0.0,5.62,55.14,32.84,5.0,22.3,77.7,0.0,0
2020,Anuradhapura,North Central,Rural,Paper,Recyclable,Blue,True,12.0,17.55,3.59,0.0,6.99,6.97,20.4,39.0,61.0,3.05,43080
2020,Anuradhapura,North Central,Rural,Plastic,Recyclable,Blue,True,7.0,10.24,0.9,0.0,6.1,3.24,8.8,42.7,57.3,0.77,16200
2020,Anuradhapura,North Central,Rural,Metal,Recyclable,Blue,True,4.0,5.85,1.66,0.0,1.89,2.3,28.4,48.1,51.9,1.41,74700
2020,Anuradhapura,North Central,Rural,Glass,Recyclable,Blue,True,3.0,4.39,0.55,0.0,1.43,2.41,12.6,39.6,60.4,0.47,4400
2020,Anuradhapura,North Central,Rural,Textile,Recyclable,Blue,True,4.0,5.85,0.46,0.0,3.31,2.08,7.9,32.3,67.7,0.39,2300
2020,Anuradhapura,North Central,Rural,E-waste,Hazardous,Red,False,2.0,2.93,0.0,0.0,2.0,0.93,1.2,32.9,67.1,0.0,0
2020,Anuradhapura,North Central,Rural,Rubber/Wood,Inert,Black,False,4.0,5.85,0.0,0.0,3.04,2.81,0.7,43.0,57.0,0.0,0
2020,Polonnaruwa,North Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,50.4,0.0,3.02,32.15,15.23,4.3,27.6,72.4,0.0,0
2020,Polonnaruwa,North Central,Rural,Paper,Recyclable,Blue,True,12.0,9.45,1.85,0.0,3.62,3.98,19.6,20.2,79.8,1.57,22200
2020,Polonnaruwa,North Central,Rural,Plastic,Recyclable,Blue,True,7.0,5.51,0.45,0.0,2.34,2.72,8.1,39.2,60.8,0.38,8100
2020,Polonnaruwa,North Central,Rural,Metal,Recyclable,Blue,True,4.0,3.15,0.89,0.0,0.71,1.55,28.4,40.4,59.6,0.76,40050
2020,Polonnaruwa,North Central,Rural,Glass,Recyclable,Blue,True,3.0,2.36,0.33,0.0,0.88,1.15,14.0,48.1,51.9,0.28,2640
2020,Polonnaruwa,North Central,Rural,Textile,Recyclable,Blue,True,4.0,3.15,0.27,0.0,1.82,1.06,8.7,43.5,56.5,0.23,1350
2020,Polonnaruwa,North Central,Rural,E-waste,Hazardous,Red,False,2.0,1.57,0.0,0.0,0.81,0.76,2.2,25.9,74.1,0.0,0
2020,Polonnaruwa,North Central,Rural,Rubber/Wood,Inert,Black,False,4.0,3.15,0.0,0.0,1.5,1.65,0.0,46.2,53.8,0.0,0
2020,Badulla,Uva,Rural,Organic/Food,Biodegradable,Green,False,64.0,79.2,0.0,4.75,35.67,38.78,5.1,40.9,59.1,0.0,0
2020,Badulla,Uva,Rural,Paper,Recyclable,Blue,True,12.0,14.85,2.9,0.0,4.19,7.76,19.5,40.3,59.7,2.46,34800
2020,Badulla,Uva,Rural,Plastic,Recyclable,Blue,True,7.0,8.66,0.64,0.0,5.08,2.94,7.4,36.6,63.4,0.54,11520
2020,Badulla,Uva,Rural,Metal,Recyclable,Blue,True,4.0,4.95,1.53,0.0,1.6,1.82,31.0,27.1,72.9,1.3,68850
2020,Badulla,Uva,Rural,Glass,Recyclable,Blue,True,3.0,3.71,0.45,0.0,1.92,1.34,12.2,27.5,72.5,0.38,3600
2020,Badulla,Uva,Rural,Textile,Recyclable,Blue,True,4.0,4.95,0.41,0.0,1.93,2.61,8.3,37.7,62.3,0.35,2050
2020,Badulla,Uva,Rural,E-waste,Hazardous,Red,False,2.0,2.48,0.0,0.0,1.69,0.79,0.5,44.4,55.6,0.0,0
2020,Badulla,Uva,Rural,Rubber/Wood,Inert,Black,False,4.0,4.95,0.0,0.0,2.45,2.5,0.4,43.1,56.9,0.0,0
2020,Monaragala,Uva,Rural,Organic/Food,Biodegradable,Green,False,64.0,39.6,0.0,2.38,22.65,14.57,4.6,44.2,55.8,0.0,0
2020,Monaragala,Uva,Rural,Paper,Recyclable,Blue,True,12.0,7.42,1.33,0.0,2.12,3.97,18.0,42.3,57.7,1.13,15960
2020,Monaragala,Uva,Rural,Plastic,Recyclable,Blue,True,7.0,4.33,0.27,0.0,2.47,1.59,6.2,26.7,73.3,0.23,4860
2020,Monaragala,Uva,Rural,Metal,Recyclable,Blue,True,4.0,2.48,0.77,0.0,0.83,0.88,30.9,40.8,59.2,0.65,34650
2020,Monaragala,Uva,Rural,Glass,Recyclable,Blue,True,3.0,1.86,0.22,0.0,0.77,0.87,12.0,48.5,51.5,0.19,1760
2020,Monaragala,Uva,Rural,Textile,Recyclable,Blue,True,4.0,2.48,0.24,0.0,1.02,1.22,9.7,26.6,73.4,0.2,1200
2020,Monaragala,Uva,Rural,E-waste,Hazardous,Red,False,2.0,1.24,0.0,0.0,0.65,0.59,0.1,32.9,67.1,0.0,0
2020,Monaragala,Uva,Rural,Rubber/Wood,Inert,Black,False,4.0,2.48,0.0,0.0,1.72,0.76,0.6,29.1,70.9,0.0,0
2020,Ratnapura,Sabaragamuwa,Rural,Organic/Food,Biodegradable,Green,False,64.0,86.4,0.0,5.18,36.31,44.91,1.6,28.5,71.5,0.0,0
2020,Ratnapura,Sabaragamuwa,Rural,Paper,Recyclable,Blue,True,12.0,16.2,3.1,0.0,8.08,5.02,19.1,43.3,56.7,2.63,37200
2020,Ratnapura,Sabaragamuwa,Rural,Plastic,Recyclable,Blue,True,7.0,9.45,0.58,0.0,3.91,4.96,6.2,51.1,48.9,0.49,10440
2020,Ratnapura,Sabaragamuwa,Rural,Metal,Recyclable,Blue,True,4.0,5.4,1.59,0.0,0.97,2.84,29.4,54.9,45.1,1.35,71550
2020,Ratnapura,Sabaragamuwa,Rural,Glass,Recyclable,Blue,True,3.0,4.05,0.58,0.0,1.4,2.07,14.2,28.7,71.3,0.49,4640
2020,Ratnapura,Sabaragamuwa,Rural,Textile,Recyclable,Blue,True,4.0,5.4,0.48,0.0,3.21,1.71,8.9,23.3,76.7,0.41,2400
2020,Ratnapura,Sabaragamuwa,Rural,E-waste,Hazardous,Red,False,2.0,2.7,0.0,0.0,1.67,1.03,3.7,46.2,53.8,0.0,0
2020,Ratnapura,Sabaragamuwa,Rural,Rubber/Wood,Inert,Black,False,4.0,5.4,0.0,0.0,2.62,2.78,2.1,54.9,45.1,0.0,0
2020,Kegalle,Sabaragamuwa,Rural,Organic/Food,Biodegradable,Green,False,64.0,64.8,0.0,3.89,40.82,20.09,2.4,34.4,65.6,0.0,0
2020,Kegalle,Sabaragamuwa,Rural,Paper,Recyclable,Blue,True,12.0,12.15,2.12,0.0,6.32,3.71,17.4,32.6,67.4,1.8,25440
2020,Kegalle,Sabaragamuwa,Rural,Plastic,Recyclable,Blue,True,7.0,7.09,0.57,0.0,3.39,3.13,8.0,30.9,69.1,0.48,10260
2020,Kegalle,Sabaragamuwa,Rural,Metal,Recyclable,Blue,True,4.0,4.05,1.24,0.0,1.36,1.45,30.7,20.5,79.5,1.05,55800
2020,Kegalle,Sabaragamuwa,Rural,Glass,Recyclable,Blue,True,3.0,3.04,0.42,0.0,1.23,1.39,14.0,46.7,53.3,0.36,3360
2020,Kegalle,Sabaragamuwa,Rural,Textile,Recyclable,Blue,True,4.0,4.05,0.27,0.0,1.72,2.06,6.8,41.7,58.3,0.23,1350
2020,Kegalle,Sabaragamuwa,Rural,E-waste,Hazardous,Red,False,2.0,2.02,0.0,0.0,1.1,0.92,2.0,50.3,49.7,0.0,0
2020,Kegalle,Sabaragamuwa,Rural,Rubber/Wood,Inert,Black,False,4.0,4.05,0.0,0.0,2.25,1.8,1.2,54.7,45.3,0.0,0
2020,Trincomalee,Eastern,Rural,Organic/Food,Biodegradable,Green,False,64.0,57.6,0.0,3.46,30.49,23.65,4.5,44.8,55.2,0.0,0
2020,Trincomalee,Eastern,Rural,Paper,Recyclable,Blue,True,12.0,10.8,2.0,0.0,4.94,3.86,18.5,40.9,59.1,1.7,24000
2020,Trincomalee,Eastern,Rural,Plastic,Recyclable,Blue,True,7.0,6.3,0.54,0.0,2.41,3.35,8.6,32.0,68.0,0.46,9720
2020,Trincomalee,Eastern,Rural,Metal,Recyclable,Blue,True,4.0,3.6,1.09,0.0,1.24,1.27,30.2,54.8,45.2,0.93,49050
2020,Trincomalee,Eastern,Rural,Glass,Recyclable,Blue,True,3.0,2.7,0.4,0.0,1.05,1.25,14.8,48.2,51.8,0.34,3200
2020,Trincomalee,Eastern,Rural,Textile,Recyclable,Blue,True,4.0,3.6,0.34,0.0,1.65,1.61,9.5,21.9,78.1,0.29,1700
2020,Trincomalee,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,1.8,0.0,0.0,0.96,0.84,1.5,43.7,56.3,0.0,0
2020,Trincomalee,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.6,0.0,0.0,1.67,1.93,0.4,25.9,74.1,0.0,0
2020,Batticaloa,Eastern,Rural,Organic/Food,Biodegradable,Green,False,64.0,64.8,0.0,3.89,30.28,30.63,3.4,44.4,55.6,0.0,0
2020,Batticaloa,Eastern,Rural,Paper,Recyclable,Blue,True,12.0,12.15,2.37,0.0,5.3,4.48,19.5,25.5,74.5,2.01,28440
2020,Batticaloa,Eastern,Rural,Plastic,Recyclable,Blue,True,7.0,7.09,0.53,0.0,3.37,3.19,7.4,26.3,73.7,0.45,9540
2020,Batticaloa,Eastern,Rural,Metal,Recyclable,Blue,True,4.0,4.05,1.25,0.0,1.12,1.68,30.9,43.4,56.6,1.06,56250
2020,Batticaloa,Eastern,Rural,Glass,Recyclable,Blue,True,3.0,3.04,0.43,0.0,1.57,1.04,14.2,20.7,79.3,0.37,3440
2020,Batticaloa,Eastern,Rural,Textile,Recyclable,Blue,True,4.0,4.05,0.39,0.0,1.83,1.83,9.7,44.5,55.5,0.33,1950
2020,Batticaloa,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,2.02,0.0,0.0,1.01,1.01,3.1,53.6,46.4,0.0,0
2020,Batticaloa,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,4.05,0.0,0.0,2.34,1.71,1.0,34.1,65.9,0.0,0
2020,Ampara,Eastern,Rural,Organic/Food,Biodegradable,Green,False,64.0,54.0,0.0,3.24,26.83,23.93,2.1,29.7,70.3,0.0,0
2020,Ampara,Eastern,Rural,Paper,Recyclable,Blue,True,12.0,10.12,2.09,0.0,3.52,4.51,20.6,40.7,59.3,1.78,25080
2020,Ampara,Eastern,Rural,Plastic,Recyclable,Blue,True,7.0,5.91,0.37,0.0,3.69,1.85,6.3,21.1,78.9,0.31,6660
2020,Ampara,Eastern,Rural,Metal,Recyclable,Blue,True,4.0,3.38,1.01,0.0,1.28,1.09,29.8,41.2,58.8,0.86,45450
2020,Ampara,Eastern,Rural,Glass,Recyclable,Blue,True,3.0,2.53,0.36,0.0,0.85,1.32,14.4,43.1,56.9,0.31,2880
2020,Ampara,Eastern,Rural,Textile,Recyclable,Blue,True,4.0,3.38,0.25,0.0,1.39,1.74,7.4,51.0,49.0,0.21,1250
2020,Ampara,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,1.69,0.0,0.0,0.87,0.82,0.5,30.0,70.0,0.0,0
2020,Ampara,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.38,0.0,0.0,1.52,1.86,2.1,21.1,78.9,0.0,0
2020,Vavuniya,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,32.4,0.0,1.94,15.7,14.76,5.0,54.1,45.9,0.0,0
2020,Vavuniya,Northern,Rural,Paper,Recyclable,Blue,True,12.0,6.08,1.14,0.0,1.83,3.11,18.8,22.2,77.8,0.97,13680
2020,Vavuniya,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,3.54,0.22,0.0,2.2,1.12,6.2,54.1,45.9,0.19,3960
2020,Vavuniya,Northern,Rural,Metal,Recyclable,Blue,True,4.0,2.02,0.63,0.0,0.35,1.04,31.4,52.8,47.2,0.54,28350
2020,Vavuniya,Northern,Rural,Glass,Recyclable,Blue,True,3.0,1.52,0.17,0.0,0.75,0.6,11.2,22.5,77.5,0.14,1360
2020,Vavuniya,Northern,Rural,Textile,Recyclable,Blue,True,4.0,2.02,0.15,0.0,1.15,0.72,7.4,36.4,63.6,0.13,750
2020,Vavuniya,Northern,Rural,E-waste,Hazardous,Red,False,2.0,1.01,0.0,0.0,0.68,0.33,0.8,25.9,74.1,0.0,0
2020,Vavuniya,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,2.02,0.0,0.0,0.92,1.1,0.0,46.6,53.4,0.0,0
2020,Mannar,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,21.6,0.0,1.3,11.45,8.85,5.3,29.7,70.3,0.0,0
2020,Mannar,Northern,Rural,Paper,Recyclable,Blue,True,12.0,4.05,0.81,0.0,1.69,1.55,20.1,30.5,69.5,0.69,9720
2020,Mannar,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,2.36,0.14,0.0,1.44,0.78,5.8,29.0,71.0,0.12,2520
2020,Mannar,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.35,0.4,0.0,0.32,0.63,29.5,22.2,77.8,0.34,18000
2020,Mannar,Northern,Rural,Glass,Recyclable,Blue,True,3.0,1.01,0.12,0.0,0.38,0.51,11.7,25.1,74.9,0.1,960
2020,Mannar,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.35,0.11,0.0,0.54,0.7,8.0,25.4,74.6,0.09,550
2020,Mannar,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.68,0.0,0.0,0.39,0.29,0.1,30.6,69.4,0.0,0
2020,Mannar,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.35,0.0,0.0,0.67,0.68,1.1,24.8,75.2,0.0,0
2020,Kilinochchi,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,18.0,0.0,1.08,9.25,7.67,3.8,25.0,75.0,0.0,0
2020,Kilinochchi,Northern,Rural,Paper,Recyclable,Blue,True,12.0,3.38,0.66,0.0,1.47,1.25,19.4,37.1,62.9,0.56,7920
2020,Kilinochchi,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,1.97,0.1,0.0,1.05,0.82,5.2,30.7,69.3,0.09,1800
2020,Kilinochchi,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.12,0.35,0.0,0.42,0.35,31.4,34.7,65.3,0.3,15750
2020,Kilinochchi,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.84,0.11,0.0,0.33,0.4,12.7,40.1,59.9,0.09,880
2020,Kilinochchi,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.12,0.1,0.0,0.47,0.55,9.3,50.2,49.8,0.09,500
2020,Kilinochchi,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.56,0.0,0.0,0.32,0.24,1.0,49.4,50.6,0.0,0
2020,Kilinochchi,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.12,0.0,0.0,0.53,0.59,2.8,33.0,67.0,0.0,0
2020,Mullaitivu,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,14.4,0.0,0.86,7.46,6.08,2.2,46.0,54.0,0.0,0
2020,Mullaitivu,Northern,Rural,Paper,Recyclable,Blue,True,12.0,2.7,0.51,0.0,1.05,1.14,18.9,49.3,50.7,0.43,6120
2020,Mullaitivu,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,1.58,0.1,0.0,0.67,0.81,6.3,34.2,65.8,0.09,1800
2020,Mullaitivu,Northern,Rural,Metal,Recyclable,Blue,True,4.0,0.9,0.26,0.0,0.27,0.37,29.4,46.7,53.3,0.22,11700
2020,Mullaitivu,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.67,0.08,0.0,0.36,0.23,11.4,53.3,46.7,0.07,640
2020,Mullaitivu,Northern,Rural,Textile,Recyclable,Blue,True,4.0,0.9,0.07,0.0,0.43,0.4,7.3,40.3,59.7,0.06,350
2020,Mullaitivu,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.45,0.0,0.0,0.24,0.21,1.7,28.0,72.0,0.0,0
2020,Mullaitivu,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,0.9,0.0,0.0,0.55,0.35,1.1,43.2,56.8,0.0,0
